existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG33,6S2A1737.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1749.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1752.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1753.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1754.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1755.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1756.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1757.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1758.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1759.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1764.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1765.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1766.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1767.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG34,6S2A1768.jpg,right,0.829372378471873,6S2A8718_TDYSAF1,right
JPEG34,6S2A1769.jpg,right,0.807908107744476,6S2A8718_TDYSAF1,right
JPEG34,6S2A1770.jpg,right,0.8292373339604917,6S2A8718_TDYSAF1,right
JPEG34,6S2A1771.jpg,right,0.7781734118385923,6S2A8718_TDYSAF1,right
JPEG34,6S2A1772.jpg,right,0.826584034263432,6S2A8718_TDYSAF1,right
JPEG34,6S2A1773.jpg,right,0.9071287984124313,6S2A8718_TDYSAF1,right
JPEG35,IMG_6578.jpg,right,0.8439599225040437,6S2A8718_TDYSAF1,right
JPEG35,IMG_6579.jpg,right,0.9405147277720158,6S2A8718_TDYSAF1,right
JPEG35,IMG_6580.jpg,right,0.8940589990679841,6S2A8718_TDYSAF1,right
JPEG35,IMG_6581.jpg,right,0.8992724749360765,6S2A8718_TDYSAF1,right
JPEG35,IMG_6582.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG35,IMG_6584.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG35,IMG_6585.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG35,IMG_6587.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1778.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1779.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1780.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1786.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1787.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1788.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1789.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1790.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1791.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1797.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1799.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1801.jpg,right,0.8675704057204019,6S2A8718_TDYSAF1,right
JPEG40,6S2A1802.jpg,right,0.8645816265583921,6S2A8718_TDYSAF1,right
JPEG40,6S2A1803.jpg,right,0.8749688803235447,6S2A8718_TDYSAF1,right
JPEG40,6S2A1804.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG40,6S2A1805.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1812.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1814.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1815.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1816.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1817.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1820.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1821.jpg,right,0.8627915998307927,6S2A8718_TDYSAF1,right
JPEG41,6S2A1822.jpg,right,0.8927333732077618,6S2A8718_TDYSAF1,right
JPEG41,6S2A1823.jpg,right,0.8961030493688833,6S2A8718_TDYSAF1,right
JPEG41,6S2A1824.jpg,right,0.8799463302344981,6S2A8718_TDYSAF1,right
JPEG41,6S2A1827.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1828.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG41,6S2A1829.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1846.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1847.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1849.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1850.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1851.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1852.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1853.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1854.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1855.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG42,6S2A1856.jpg,right,0.904697135335057,6S2A8718_TDYSAF1,right
JPEG42,6S2A1857.jpg,right,0.912726192911241,6S2A8718_TDYSAF1,right
JPEG42,6S2A1858.jpg,right,0.904949836773324,6S2A8718_TDYSAF1,right
