existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG40,6S2A1799.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1801.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1802.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1804.jpg,left,0.8047974993539445,6S2A2887_JJPEG10,left
JPEG40,6S2A1805.jpg,left,0.8261818194906525,6S2A2887_JJPEG10,left
JPEG41,6S2A1812.jpg,left,0.8488432360208048,6S2A2887_JJPEG10,left
JPEG41,6S2A1813.jpg,left,0.7885846601115265,6S2A2887_JJPEG10,left
JPEG41,6S2A1814.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1815.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1816.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1817.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1820.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1821.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1822.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1823.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1824.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG41,6S2A1827.jpg,left,0.7409447455830542,6S2A2887_JJPEG10,left
JPEG41,6S2A1829.jpg,left,0.8285950949363333,6S2A2887_JJPEG10,left
JPEG42,6S2A1846.jpg,left,0.8271308610456682,6S2A2887_JJPEG10,left
JPEG42,6S2A1847.jpg,left,0.8280400140348064,6S2A2887_JJPEG10,left
JPEG42,6S2A1849.jpg,left,0.8561749253589501,6S2A2887_JJPEG10,left
JPEG42,6S2A1850.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1851.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1852.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1853.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1854.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1855.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1856.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1857.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1858.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1859.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1860.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1861.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1862.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG42,6S2A1863.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1887.jpg,left,0.854392217550921,6S2A2887_JJPEG10,left
JPEG43,6S2A1888.jpg,left,0.8510968886449732,6S2A2887_JJPEG10,left
JPEG43,6S2A1889.jpg,left,0.846452989072696,6S2A2887_JJPEG10,left
JPEG43,6S2A1890.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1892.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1893.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1894.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1895.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1896.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1897.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1898.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG43,6S2A1899.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG50,6S2A2044.jpg,left,0.8547488898335176,6S2A2887_JJPEG10,left
JPEG50,6S2A2045.jpg,left,0.8828526513505093,6S2A2887_JJPEG10,left
JPEG50,6S2A2046.jpg,left,0.7956925259304803,6S2A2887_JJPEG10,left
JPEG50,6S2A2047.jpg,left,0.8491783179082751,6S2A2887_JJPEG10,left
JPEG50,6S2A2048.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG50,6S2A2049.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG50,6S2A2050.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG50,6S2A2051.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG51,6S2A1980.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG51,6S2A1982.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG51,6S2A1983.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG51,6S2A1989.jpg,left,0.41494959071552195,6S2A2887_JJPEG10,left
JPEG51,6S2A1991.jpg,left,0.8301329401546784,6S2A2887_JJPEG10,left
JPEG51,6S2A1992.jpg,left,0.8393342902383618,6S2A2887_JJPEG10,left
JPEG52,6S2A2023.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG52,6S2A2024.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG52,6S2A2029.jpg,left,0.8646281921942105,6S2A2887_JJPEG10,left
JPEG52,6S2A2030.jpg,left,0.8398933344014596,6S2A2887_JJPEG10,left
JPEG52,6S2A2032.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG54,6S2A2103.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG54,6S2A2104.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG54,6S2A2105.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG54,6S2A2106.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG54,6S2A2107.jpg,right,-9999.0,6S2A2887_JJPEG10,left
