existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG41,6S2A1827.jpg,left,0.7838435262130112,6S2A8827_DVMC2,left
JPEG41,6S2A1829.jpg,left,0.8572275192008589,6S2A8827_DVMC2,left
JPEG42,6S2A1846.jpg,left,0.8420224075686443,6S2A8827_DVMC2,left
JPEG42,6S2A1847.jpg,left,0.8374551591315889,6S2A8827_DVMC2,left
JPEG42,6S2A1849.jpg,left,0.8598319858545993,6S2A8827_DVMC2,left
JPEG42,6S2A1850.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1851.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1852.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1853.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1854.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1855.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1856.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1857.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1858.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1859.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1860.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1861.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1862.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG42,6S2A1863.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1887.jpg,left,0.8598866380679948,6S2A8827_DVMC2,left
JPEG43,6S2A1888.jpg,left,0.8531421279062055,6S2A8827_DVMC2,left
JPEG43,6S2A1889.jpg,left,0.8511879075780251,6S2A8827_DVMC2,left
JPEG43,6S2A1890.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1892.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1893.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1894.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1895.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1896.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1897.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1898.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG43,6S2A1899.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG50,6S2A2044.jpg,left,0.8389893429401573,6S2A8827_DVMC2,left
JPEG50,6S2A2045.jpg,left,0.8626215272947066,6S2A8827_DVMC2,left
JPEG50,6S2A2046.jpg,left,0.7641387994437636,6S2A8827_DVMC2,left
JPEG50,6S2A2047.jpg,left,0.8250249996748432,6S2A8827_DVMC2,left
JPEG50,6S2A2048.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG50,6S2A2049.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG50,6S2A2050.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG50,6S2A2051.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG51,6S2A1980.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG51,6S2A1982.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG51,6S2A1983.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG51,6S2A1989.jpg,left,0.4111168145771753,6S2A8827_DVMC2,left
JPEG51,6S2A1991.jpg,left,0.8431133074398671,6S2A8827_DVMC2,left
JPEG51,6S2A1992.jpg,left,0.8459964672637439,6S2A8827_DVMC2,left
